ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
179,8192,14336,4096,0.7464387787767136,1360333.0,13084276.0,6610596857.0
180,8192,16128,4096,0.43003168006364423,1775185.0,38238569.0,13516056675.0
181,8192,16384,4096,0.6849726679566196,1607258.0,19593026.0,9735630624.0
182,8192,16640,4096,0.4290010311310835,1744221.0,39530608.0,16845336304.0
183,8192,32512,4096,0.4519217549177653,3925866.0,73795171.0,34728689720.5
184,8192,32768,4096,0.6078865055460057,3858949.0,50823469.0,28929383544.0
185,8192,33024,4096,0.4458694651536522,4016220.0,75878027.0,36811729896.0
186,8192,65536,4096,0.4763702251955569,8553088.0,141165208.0,115021930103.0
187,8192,65792,4096,0.4587851137544794,8796654.0,147170594.0,115573049180.0
188,8192,66048,4096,0.45743485154433755,8837935.0,147831608.5,125718098560.0
189,8192,128256,4096,0.46348569130961015,17690509.5,284249280.0,231184338869.5
190,8192,130816,4096,0.46406481347738693,17942463.5,289574254.0,233053704482.5
191,8192,131072,4096,0.46389700148181323,17985502.5,289812001.5,234921833449.5
192,8448,2048,4096,0.4762066209430611,242920.0,4560885.5,1644472647.5
193,8448,4096,4096,0.6144941629047732,458558.0,6428339.0,2288564479.0
194,8448,4608,4096,0.4956804713421188,488542.5,9834801.0,3430847106.5
195,8448,4864,4096,0.27662301254593347,717902.0,15447337.0,5369028360.5
196,8448,5376,4096,0.2915159944530405,724351.0,16691455.5,5865685428.5
197,8448,7680,4096,0.4367343070747441,962464.0,18537785.0,6661978548.0
198,8448,7936,4096,0.3580337937328665,972079.0,22124773.0,8077007240.0
199,8448,8192,4096,0.7551738990478163,901874.0,7372127.0,4012109031.5
200,8448,8448,4096,0.35877888826206683,975602.0,23521617.0,8463392693.0
201,8448,8704,4096,0.4664039491919717,968913.0,19780944.0,6988146094.0
202,8448,14080,4096,0.4114072451658251,1531105.0,35673465.0,14307817437.0
203,8448,14336,4096,0.7393924763639677,1556081.5,13973082.5,6180898816.0
204,8448,16128,4096,0.42100797937622736,1766912.5,40124134.0,16548596667.5
205,8448,16384,4096,0.6950437388843412,1610863.0,19420710.0,9846611614.0
206,8448,16640,4096,0.4240332239876675,1996272.0,41158525.0,14774137864.0
207,8448,32512,4096,0.44994161115266984,4038194.5,76406964.0,35089851602.0
208,8448,32768,4096,0.6115440097899365,3753570.0,51841626.0,36454557046.5
209,8448,33024,4096,0.4446363508768603,4197230.5,78442075.5,39606936467.0
210,8448,65536,4096,0.4749016762109024,8919515.0,146009184.5,117927061955.0
211,8448,65792,4096,0.4561993467233101,8899885.5,152578506.5,118495305772.0
212,8448,66048,4096,0.4550359856745218,9113520.5,153213444.5,124154285994.5
213,8448,128256,4096,0.4642270428967617,18062287.0,292681121.0,214145475378.0
