M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
8704,7680,4096,0.4947714535514144,546328.0,8588137.0,2893343347.0
8704,7936,4096,0.40253915323142536,566177.0,10910375.0,3699799771.0
8704,8192,4096,0.7198687493117435,558866.0,4009062.0,1694527341.0
8704,8448,4096,0.40529675286736966,582480.5,11549989.5,4244027626.0
8704,8704,4096,0.5048821244494942,575130.0,9488453.0,3522666094.0
8704,14080,4096,0.43399770107302976,1060167.0,18116595.0,6362288537.0
8704,14336,4096,0.6841443451957072,998475.5,8440386.5,4494414015.0
8704,16128,4096,0.4388386289147115,1125543.0,20527107.0,7961093150.0
8704,16384,4096,0.6892970085487162,1129108.5,9429841.0,4294157825.5
8704,16640,4096,0.4392947230176963,1158213.0,21162470.5,8182705726.0
8704,32512,4096,0.4423588225661298,2175577.0,41086561.0,17430443779.0
8704,32768,4096,0.46329290758933295,2183026.5,39554619.5,16227318404.0
8704,33024,4096,0.4443278536900492,2196447.0,41552233.0,16969366895.5
8704,65536,4096,0.49996312121570535,5837270.0,72410941.0,98867220870.0
8704,65792,4096,0.4519970242677485,5959790.5,81328840.0,102158859942.5
8704,66048,4096,0.45406006524930903,5892130.5,81349078.5,100258177093.5
8704,128256,4096,0.4718177998299646,12393285.0,151350420.5,231757431087.0
8704,130816,4096,0.4751300575084664,12461489.0,153080211.0,182838768191.0
8704,131072,4096,0.47299873090497574,12626828.0,154695175.0,242313694357.0
14080,2048,4096,0.48596866134445826,270960.5,3785454.5,1696712384.0
14080,4096,4096,0.6720945928709752,434843.0,4127947.5,1476443961.5
14080,4608,4096,0.5045719076331412,549052.0,8131854.5,2883081289.5
14080,4864,4096,0.4092723072388711,581700.0,10668890.0,3878556941.0
14080,5376,4096,0.40561408817658523,594279.0,11883009.0,4674801883.5
14080,7680,4096,0.534141056235232,869245.0,12526044.0,5011203851.0
14080,7936,4096,0.42157753201068837,894842.5,16959923.5,6815081826.5
14080,8192,4096,0.7142091279291384,939989.0,6696353.0,4266457322.0
14080,8448,4096,0.40617924912995346,919480.0,18647744.0,8558747819.0
14080,8704,4096,0.5671594305448477,1013499.0,12896510.0,5164406985.0
14080,14080,4096,0.427670981148085,1565374.0,29715330.0,10991200963.0
14080,14336,4096,0.6471023560550133,1537933.5,16049142.5,6232175873.5
14080,16128,4096,0.43150354739434943,1833109.0,33748922.5,12690411463.0
14080,16384,4096,0.6427127278651494,1817288.0,18704168.0,10451721937.0
14080,16640,4096,0.43094013816835397,1870104.5,34863324.0,12560863090.5
14080,32512,4096,0.4356255669366692,3637159.0,67452009.0,26358433579.5
14080,32768,4096,0.448349550879583,3657887.0,66218307.0,25521482205.0
14080,33024,4096,0.43796867681075763,3674191.0,68168500.0,26589849967.0
14080,65536,4096,0.49371564738007695,9138393.5,119003051.5,100151225150.0
14080,65792,4096,0.455763099225356,9320344.0,130428337.0,108249050043.0
14080,66048,4096,0.4547891248327003,9707360.0,131376764.0,158939465955.0
14080,128256,4096,0.4733762228873799,19649293.0,243918000.0,334564625217.0
14080,130816,4096,0.47179512636775645,20485099.0,249659036.0,394131349049.0
14080,131072,4096,0.4716619950298267,20370208.0,250992604.0,384616570549.0
