M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
8448,66048,4096,0.3695912138787455,7990930.0,182565818.0,69894760995.0
8448,128256,4096,0.3510113152169197,15669725.5,365906560.0,131643476249.0
8448,130816,4096,0.35103931485179085,15978502.5,373181146.0,136297005914.0
8448,131072,4096,0.3531639829216643,15965263.0,372557407.5,136992887627.5
8704,2048,4096,0.484124714475477,264150.0,4668521.0,1933190713.0
8704,4096,4096,0.6772601699008988,457997.0,5382763.0,2016345542.0
8704,4608,4096,0.5647938090725867,683771.0,8644757.0,2899331233.0
8704,4864,4096,0.3897079601862655,700355.0,13370189.5,4529257334.5
8704,5376,4096,0.398349978396778,708487.0,14546877.0,5158631750.0
8704,7680,4096,0.5560098060151097,1020508.0,14746125.5,6359675194.5
8704,7936,4096,0.4090285089308283,1038555.5,21042787.0,8996655652.5
8704,8192,4096,0.7306763574919389,1069700.0,8584919.0,5752923953.0
8704,8448,4096,0.3986494822873823,1050772.0,22839732.5,9562112949.5
8704,8704,4096,0.508965987674572,1036392.0,18753969.0,7662600982.5
8704,14080,4096,0.5382371792683427,1685932.0,28237070.0,10172636707.0
8704,14336,4096,0.5193089447363558,1705241.0,30105806.0,10781462386.0
8704,16128,4096,0.5328263683613363,1948238.0,32777569.0,11713386972.0
8704,16384,4096,0.5177213844199906,1968269.0,34534167.5,12243253665.0
8704,16640,4096,0.5349301890199706,1959976.0,33641590.0,12396701175.0
8704,32512,4096,0.5018612758456047,3855700.0,71148503.0,28717764050.5
8704,32768,4096,0.47201913917570804,3894076.0,76540663.5,30617707445.5
8704,33024,4096,0.49860337434552976,3878653.5,72806290.0,29170944349.5
8704,65536,4096,0.4277147248416541,7938455.0,167580845.0,63951149862.0
8704,65792,4096,0.41904909742920654,8000385.0,171103208.0,65211239803.0
8704,66048,4096,0.412236961276265,8108945.0,174096265.0,65612556451.0
8704,128256,4096,0.3636263185971548,16027415.0,368942615.0,137673995505.5
8704,130816,4096,0.36543393042546424,16316922.0,375115791.0,140164129215.0
8704,131072,4096,0.3799747743303861,16253906.5,366356660.0,136913754390.0
14080,2048,4096,0.4763655023161223,480871.0,7679299.0,3182939378.0
14080,4096,4096,0.6823339042487554,840101.0,8539360.0,6910789640.0
14080,4608,4096,0.560029233821169,1029101.0,14162776.0,6647439690.0
14080,4864,4096,0.4766537352155728,1043623.0,18204293.0,8281818309.0
14080,5376,4096,0.42512159050268095,1069561.0,22358684.5,9755388858.0
14080,7680,4096,0.5052699175954198,1577451.5,26999108.0,10984363522.5
14080,7936,4096,0.39859493856512596,1622839.0,34700929.0,14265549662.0
14080,8192,4096,0.7341831389089686,1606494.0,13659137.0,9404424448.0
14080,8448,4096,0.3894871319230928,1645571.5,37567832.0,14776089592.0
14080,8704,4096,0.5062641266590254,1828923.5,30527907.0,12635724137.0
14080,14080,4096,0.4117313096220443,2776945.0,60086532.5,21842914818.5
14080,14336,4096,0.5853025337029305,2772858.0,41116097.0,15679220544.0
14080,16128,4096,0.411674624780184,3283393.5,68824575.5,26683821853.5
14080,16384,4096,0.600973395346039,3202434.0,44937394.5,20397211054.0
14080,16640,4096,0.41305233107761946,3339555.0,70832698.0,29274138923.5
14080,32512,4096,0.40298691298333644,6354011.0,141027796.5,53749113562.0
14080,32768,4096,0.4147070446140124,6542630.0,138987803.5,53215544058.5
14080,33024,4096,0.4067977591709909,6518496.0,142223750.5,54441972487.5
14080,65536,4096,0.38640462244820123,13116710.0,292903499.0,111546514459.0
14080,65792,4096,0.40707318007242677,13041599.0,283101694.0,105402321323.0
14080,66048,4096,0.3962311528363875,13188737.0,290163871.0,107745849982.0
14080,128256,4096,0.3821310033007105,26154465.0,577610728.0,210209690263.0
14080,130816,4096,0.3920480945800385,26529741.0,578694165.0,212259759959.0
14080,131072,4096,0.39317199073085934,26147536.0,578583614.0,219617473760.0
14336,2048,4096,0.47900949473867044,482553.0,7773938.0,3162698327.0
14336,4096,4096,0.6855788007896758,834594.0,8587020.0,6945187884.0
14336,4608,4096,0.5677104993564538,1025335.5,14127887.5,6741676969.0
14336,4864,4096,0.45888013724908466,1049631.0,19245785.0,8810442772.0
14336,5376,4096,0.4410096792693651,1081919.0,22062374.0,9548533907.0
14336,7680,4096,0.4908591355589323,1587025.0,28397737.0,11529151815.0
14336,7936,4096,0.39937144510428413,1628767.5,35280923.0,14201782944.5
14336,8192,4096,0.7264498423982413,1614967.0,14424508.0,9816021939.0
14336,8448,4096,0.3863910419661737,1735584.5,38466533.5,15474377450.5
14336,8704,4096,0.5341994832852551,1826899.5,29088161.5,12077340171.0
14336,14080,4096,0.409781764238685,2834288.5,61403946.5,22417590522.5
14336,14336,4096,0.5817722188691827,2840999.0,42285633.0,15859755195.0
14336,16128,4096,0.40952867103680385,3329200.0,70360601.0,26714258271.0
14336,16384,4096,0.5936910010894539,3238267.0,46732998.0,21139983157.0
14336,16640,4096,0.41227063565595956,3375871.0,72225953.0,31076199019.0
14336,32512,4096,0.7521871538099583,6204291.0,50250651.0,25543606211.0
14336,32768,4096,0.7510039239884501,6127578.0,50891923.0,25016036281.0
14336,33024,4096,0.7599585214585242,6273593.0,48960595.0,25041725879.5
14336,65536,4096,0.7663714039569096,13444732.0,93501879.0,44273529592.5
14336,65792,4096,0.7556816207519539,12827206.0,99713980.0,49072134478.0
14336,66048,4096,0.7471837640176784,13051195.0,104917661.5,51120177424.5
14336,128256,4096,0.7516640487289488,25648639.0,198508723.5,89098944693.0
14336,130816,4096,0.7473779455313844,26698547.0,207053928.0,85791672037.0
14336,131072,4096,0.7647866018988897,26545039.0,188678046.0,95213809607.0
16128,2048,4096,0.4795992947355354,488642.0,8734387.5,3711360792.0
16128,4096,4096,0.6803929573313485,1064213.0,9856377.0,6693303455.0
16128,4608,4096,0.5668295181905252,1048590.0,15931580.0,7641315828.0
16128,4864,4096,0.46161805496722874,1092215.0,21527541.0,9522911082.0
16128,5376,4096,0.43682133038443227,1323276.0,25028018.0,10766561502.0
16128,7680,4096,0.4915133731155814,1758700.0,31900865.5,12733178983.0
16128,7936,4096,0.39065935996687606,1881140.0,40331931.0,16517830242.0
16128,8192,4096,0.7145421896419265,1895682.0,17133947.0,11354376067.0
16128,8448,4096,0.38792463091126944,1936421.0,43153460.0,16584117271.0
16128,8704,4096,0.5072218998106222,2069458.5,34892785.5,14263136273.5
16128,14080,4096,0.40759828886851157,3215792.0,69363458.0,28210211794.5
16128,14336,4096,0.5749001013798438,3201873.0,48481258.5,18870984181.0
16128,16128,4096,0.4084931120545373,3718815.0,79308404.0,31774617862.0
