M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
8704,4608,4096,0.5755052173873241,255203.0,4278557.0,2421169329.5
8704,4864,4096,0.4622080653386639,265004.0,6082544.0,3541717324.0
8704,5376,4096,0.46570920812924993,270724.0,6668796.0,3863989406.0
8704,7680,4096,0.5988500020615162,364285.0,6615541.0,3630261503.5
8704,7936,4096,0.40833056916801685,441085.0,11133361.0,6879521815.0
8704,8192,4096,0.7358692950868355,435286.0,3861396.0,2256325920.0
8704,8448,4096,0.40377575213691774,447705.5,11958624.5,7421127180.0
8704,8704,4096,0.5648915174543239,443326.0,8336009.5,4872685389.5
8704,14080,4096,0.43937461072333633,722490.0,18497815.0,11457638221.0
8704,14336,4096,0.7319246878883757,711089.5,6919464.5,4064366607.5
8704,16128,4096,0.4450575036118575,810811.0,20922859.5,12683964806.5
8704,16384,4096,0.7380364031892221,798330.0,7613781.5,4506695522.0
8704,16640,4096,0.4441706743799216,820971.0,21628523.0,13236855887.0
8704,32512,4096,0.4684424970756299,1605381.0,39962516.0,25489694104.0
8704,32768,4096,0.6543409749992566,1558680.5,22956340.0,13873026830.0
8704,33024,4096,0.4637662956180695,1679342.0,41023003.0,24557872454.0
8704,65536,4096,0.49106319133835064,3819150.5,76223230.0,109778021219.5
8704,65792,4096,0.47668606832864013,3768608.0,79336700.0,75999005197.0
8704,66048,4096,0.4775930974343052,3774211.0,79466336.0,75008681361.0
8704,128256,4096,0.4795114181274487,7549639.5,153634420.5,145412265671.5
8704,130816,4096,0.47734080832811765,7660861.0,157484981.5,149894993877.5
8704,131072,4096,0.4862779829650359,7764581.0,154422883.0,154924827734.0
14080,2048,4096,0.4918367883870811,166802.0,3867384.0,2475614730.5
14080,4096,4096,0.6686541748503156,331884.0,4390033.0,2494433196.0
14080,4608,4096,0.5995907615467058,363685.0,6404877.0,3522955192.5
14080,4864,4096,0.4877203288739291,437086.0,9260549.0,5507871550.0
14080,5376,4096,0.4645336923489728,448806.0,10808748.0,6607955121.0
14080,7680,4096,0.5759320539812296,625728.0,11499118.0,6934985460.0
14080,7936,4096,0.40316674210641334,643108.0,18187065.0,11247384481.0
14080,8192,4096,0.7433749698009214,628088.0,5959261.0,3840088206.0
14080,8448,4096,0.4010026434911101,718969.0,19441283.0,11995887204.0
14080,8704,4096,0.5657884011256044,714210.0,13439721.0,7886811594.0
14080,14080,4096,0.4379518547686727,1123715.0,30006266.5,17841642405.5
14080,14336,4096,0.7265486020003079,1157375.5,11547050.5,6688995119.0
14080,16128,4096,0.44316011402882793,1312016.0,33978636.0,19513423181.0
14080,16384,4096,0.7415961790751991,1264976.0,12046381.0,6976920253.0
14080,16640,4096,0.44145515574729555,1337877.0,35185561.5,21633168127.5
14080,32512,4096,0.4664586057041625,2664553.0,64951206.0,40639520340.0
14080,32768,4096,0.6547573871051832,2569393.0,37067780.0,21643589811.5
14080,33024,4096,0.4577464992096081,2678194.5,67254313.0,49292551971.0
14080,65536,4096,0.4893107585588857,6209587.5,123898680.0,130001934674.5
14080,65792,4096,0.47320519448072695,6224879.0,129380045.0,130351926710.0
14080,66048,4096,0.47242391684363516,6109760.0,130092584.0,113723817428.0
14080,128256,4096,0.4746256961777106,12152397.0,251384185.0,230263542523.0
14080,130816,4096,0.47199189096065153,12338561.0,257949935.0,235530749363.0
14080,131072,4096,0.48230875915660487,12551404.0,252219476.0,252509027848.0
14336,2048,4096,0.4920856368018738,166722.0,3935476.0,2547613902.5
14336,4096,4096,0.6691581903054454,333204.0,4460285.0,2555297897.5
14336,4608,4096,0.6016124745290972,364525.0,6477470.5,3634512535.0
14336,4864,4096,0.4863175998101953,440926.0,9461285.0,5772264793.0
14336,5376,4096,0.46314981241511666,452745.5,11040004.0,6839092555.0
14336,7680,4096,0.5781707982287645,624268.0,11629427.5,7005945842.0
14336,7936,4096,0.40297889959725397,648648.0,18524355.5,11396963206.0
14336,8192,4096,0.7442509294695137,629088.0,6034180.0,3877165048.0
14336,8448,4096,0.40108545995066547,721169.0,19789797.0,12289922606.0
14336,8704,4096,0.5632140160000496,717429.5,13789068.0,8081630373.5
14336,14080,4096,0.4369445568652222,1198535.0,30620554.0,17926400054.0
14336,14336,4096,0.7193040381487985,1172755.5,12242495.5,7031297677.5
14336,16128,4096,0.4439085846796235,1323617.0,34536662.0,22462173322.0
14336,16384,4096,0.7433320949562838,1269856.0,12132578.0,7015870624.0
14336,16640,4096,0.43741442629481875,1397257.0,36135315.0,21238451054.0
14336,32512,4096,0.4668084105032734,2680714.0,66082307.5,40897982580.5
14336,32768,4096,0.6563994722189685,2580311.0,37494149.0,22382532650.0
